Filename,GIC,Date,Label,Return,Prediction
203040_1622174400000_-2.48.png,203040,2021-05-28,0,-0.0248,5
402020_1622174400000_0.97.png,402020,2021-05-28,4,0.0097,0
303020_1622174400000_-0.65.png,303020,2021-05-28,1,-0.006500000000000001,0
151050_1621569600000_-2.71.png,151050,2021-05-21,0,-0.0271,0
451030_1621569600000_3.18.png,451030,2021-05-21,5,0.0318,0
252030_1621569600000_3.6.png,252030,2021-05-21,5,0.036000000000000004,0
151020_1621569600000_1.78.png,151020,2021-05-21,5,0.0178,2
251020_1621569600000_4.63.png,251020,2021-05-21,5,0.0463,5
201040_1621569600000_4.1.png,201040,2021-05-21,5,0.040999999999999995,5
203040_1621569600000_1.23.png,203040,2021-05-21,4,0.0123,5
351020_1621569600000_1.9.png,351020,2021-05-21,5,0.019,4
551030_1621569600000_-1.04.png,551030,2021-05-21,1,-0.0104,0
351010_1621569600000_1.5.png,351010,2021-05-21,5,0.015,5
255020_1621569600000_4.48.png,255020,2021-05-21,5,0.044800000000000006,5
252020_1621569600000_4.59.png,252020,2021-05-21,5,0.045899999999999996,2
401010_1621569600000_-0.45.png,401010,2021-05-21,2,-0.0045000000000000005,3
302030_1621569600000_-3.83.png,302030,2021-05-21,0,-0.0383,3
201010_1621569600000_5.17.png,201010,2021-05-21,5,0.051699999999999996,0
551040_1621569600000_1.73.png,551040,2021-05-21,5,0.0173,1
352020_1621569600000_0.14.png,352020,2021-05-21,3,0.0014000000000000002,5
101010_1621569600000_0.13.png,101010,2021-05-21,3,0.0013,5
201070_1621569600000_2.38.png,201070,2021-05-21,5,0.023799999999999998,5
402020_1621569600000_2.4.png,402020,2021-05-21,5,0.024,1
303010_1621569600000_-0.74.png,303010,2021-05-21,1,-0.0074,5
251010_1621569600000_2.5.png,251010,2021-05-21,5,0.025,5
202010_1621569600000_0.48.png,202010,2021-05-21,3,0.0048,5
101020_1621569600000_2.61.png,101020,2021-05-21,5,0.026099999999999998,4
252010_1621569600000_4.5.png,252010,2021-05-21,5,0.045,4
151030_1621569600000_-1.57.png,151030,2021-05-21,0,-0.015700000000000002,5
452010_1621569600000_3.41.png,452010,2021-05-21,5,0.0341,5
551020_1621569600000_0.69.png,551020,2021-05-21,4,0.0069,1
451020_1621569600000_1.73.png,451020,2021-05-21,5,0.0173,0
402010_1621569600000_-1.12.png,402010,2021-05-21,1,-0.011200000000000002,2
151010_1621569600000_1.29.png,151010,2021-05-21,4,0.0129,5
202020_1621569600000_1.15.png,202020,2021-05-21,4,0.0115,5
203020_1621569600000_3.53.png,203020,2021-05-21,5,0.0353,4
501010_1621569600000_1.0.png,501010,2021-05-21,4,0.01,5
253010_1621569600000_4.33.png,253010,2021-05-21,5,0.0433,1
403010_1621569600000_0.9.png,403010,2021-05-21,4,0.009000000000000001,5
452020_1621569600000_0.9.png,452020,2021-05-21,4,0.009000000000000001,5
352010_1621569600000_1.12.png,352010,2021-05-21,4,0.011200000000000002,5
452030_1621569600000_2.07.png,452030,2021-05-21,5,0.0207,0
255010_1621569600000_0.34.png,255010,2021-05-21,3,0.0034000000000000002,3
303020_1621569600000_2.97.png,303020,2021-05-21,5,0.0297,5
201020_1621569600000_0.41.png,201020,2021-05-21,3,0.0040999999999999995,5
203030_1621569600000_-3.7.png,203030,2021-05-21,0,-0.037000000000000005,1
453010_1621569600000_4.84.png,453010,2021-05-21,5,0.0484,5
203010_1621569600000_1.74.png,203010,2021-05-21,5,0.0174,3
151040_1621569600000_3.84.png,151040,2021-05-21,5,0.0384,0
302010_1621569600000_3.17.png,302010,2021-05-21,5,0.0317,0
301010_1621569600000_0.35.png,301010,2021-05-21,3,0.0034999999999999996,4
201030_1621569600000_1.48.png,201030,2021-05-21,4,0.0148,0
255030_1621569600000_-1.2.png,255030,2021-05-21,1,-0.012,4
551010_1621569600000_-1.46.png,551010,2021-05-21,1,-0.0146,0
201050_1621569600000_2.49.png,201050,2021-05-21,5,0.024900000000000002,5
501020_1621569600000_3.73.png,501020,2021-05-21,5,0.0373,5
201060_1621569600000_1.98.png,201060,2021-05-21,5,0.019799999999999998,0
255040_1621569600000_3.67.png,255040,2021-05-21,5,0.036699999999999997,0
302020_1621569600000_0.41.png,302020,2021-05-21,3,0.0040999999999999995,5
501010_1620964800000_0.75.png,501010,2021-05-14,4,0.0075,1
402020_1620964800000_2.89.png,402020,2021-05-14,5,0.028900000000000002,5
203010_1620964800000_-2.62.png,203010,2021-05-14,0,-0.0262,4
551010_1620964800000_-0.27.png,551010,2021-05-14,2,-0.0027,5
252030_1620964800000_-4.3.png,252030,2021-05-14,0,-0.043,1
203030_1620964800000_1.41.png,203030,2021-05-14,4,0.0141,3
252020_1620964800000_-2.3.png,252020,2021-05-14,0,-0.023,0
255010_1620964800000_1.3.png,255010,2021-05-14,4,0.013000000000000001,4
151050_1620964800000_-3.51.png,151050,2021-05-14,0,-0.0351,4
551020_1620964800000_-2.27.png,551020,2021-05-14,0,-0.0227,5
201010_1620964800000_-0.55.png,201010,2021-05-14,1,-0.0055000000000000005,5
401010_1620964800000_-0.76.png,401010,2021-05-14,1,-0.0076,5
302020_1620964800000_0.55.png,302020,2021-05-14,4,0.0055000000000000005,4
452030_1620964800000_1.45.png,452030,2021-05-14,4,0.014499999999999999,1
251020_1620964800000_4.67.png,251020,2021-05-14,5,0.0467,0
201030_1620964800000_-1.41.png,201030,2021-05-14,1,-0.0141,0
151020_1620964800000_-3.32.png,151020,2021-05-14,0,-0.0332,0
452010_1620964800000_2.48.png,452010,2021-05-14,5,0.0248,5
201050_1620964800000_-0.07.png,201050,2021-05-14,2,-0.0007000000000000001,3
351020_1620964800000_1.86.png,351020,2021-05-14,5,0.018600000000000002,0
302010_1620964800000_1.48.png,302010,2021-05-14,4,0.0148,4
202010_1620964800000_-1.28.png,202010,2021-05-14,1,-0.0128,0
151030_1620964800000_-1.28.png,151030,2021-05-14,1,-0.0128,5
551030_1620964800000_-0.61.png,551030,2021-05-14,1,-0.0060999999999999995,5
203020_1620964800000_-1.75.png,203020,2021-05-14,0,-0.0175,1
201060_1620964800000_-2.5.png,201060,2021-05-14,0,-0.025,5
101020_1620964800000_1.92.png,101020,2021-05-14,5,0.0192,4
352020_1620964800000_2.67.png,352020,2021-05-14,5,0.026699999999999998,0
151010_1620964800000_-1.07.png,151010,2021-05-14,1,-0.010700000000000001,4
151040_1620964800000_0.01.png,151040,2021-05-14,3,0.0001,4
203040_1620964800000_-3.13.png,203040,2021-05-14,0,-0.0313,0
255030_1620964800000_-1.6.png,255030,2021-05-14,0,-0.016,5
251010_1620964800000_0.22.png,251010,2021-05-14,3,0.0022,5
453010_1620964800000_3.82.png,453010,2021-05-14,5,0.0382,0
202020_1620964800000_-1.25.png,202020,2021-05-14,1,-0.0125,5
253010_1620964800000_-0.86.png,253010,2021-05-14,1,-0.0086,1
101010_1620964800000_-1.74.png,101010,2021-05-14,0,-0.0174,1
201070_1620964800000_-3.11.png,201070,2021-05-14,0,-0.0311,0
451020_1620964800000_0.7.png,451020,2021-05-14,4,0.006999999999999999,0
551040_1620964800000_0.96.png,551040,2021-05-14,4,0.0096,5
302030_1620964800000_0.5.png,302030,2021-05-14,4,0.005,4
452020_1620964800000_2.26.png,452020,2021-05-14,5,0.0226,5
501020_1620964800000_-1.57.png,501020,2021-05-14,0,-0.015700000000000002,3
255020_1620964800000_1.92.png,255020,2021-05-14,5,0.0192,0
255040_1620964800000_-3.81.png,255040,2021-05-14,0,-0.0381,5
301010_1620964800000_-2.02.png,301010,2021-05-14,0,-0.0202,5
303010_1620964800000_-2.64.png,303010,2021-05-14,0,-0.0264,0
451030_1620964800000_1.78.png,451030,2021-05-14,5,0.0178,5
252010_1620964800000_-3.29.png,252010,2021-05-14,0,-0.0329,0
402010_1620964800000_-1.5.png,402010,2021-05-14,1,-0.015,0
201040_1620964800000_3.69.png,201040,2021-05-14,5,0.0369,0
351010_1620964800000_2.44.png,351010,2021-05-14,5,0.024399999999999998,3
403010_1620964800000_-0.84.png,403010,2021-05-14,1,-0.0084,5
352010_1620964800000_0.09.png,352010,2021-05-14,3,0.0009,5
201020_1620964800000_-1.42.png,201020,2021-05-14,1,-0.014199999999999999,5
303020_1620964800000_1.92.png,303020,2021-05-14,5,0.0192,4
452010_1620360000000_-4.12.png,452010,2021-05-07,0,-0.0412,0
255030_1620360000000_0.27.png,255030,2021-05-07,3,0.0027,1
151030_1620360000000_-0.56.png,151030,2021-05-07,1,-0.005600000000000001,4
501020_1620360000000_4.38.png,501020,2021-05-07,5,0.0438,5
255040_1620360000000_-2.04.png,255040,2021-05-07,0,-0.0204,5
201050_1620360000000_-0.52.png,201050,2021-05-07,1,-0.0052,4
551010_1620360000000_-0.32.png,551010,2021-05-07,2,-0.0032,5
201020_1620360000000_-3.21.png,201020,2021-05-07,0,-0.0321,0
203030_1620360000000_-5.54.png,203030,2021-05-07,0,-0.0554,0
201060_1620360000000_-1.32.png,201060,2021-05-07,1,-0.0132,2
303020_1620360000000_-0.67.png,303020,2021-05-07,1,-0.0067,5
302030_1620360000000_-0.07.png,302030,2021-05-07,2,-0.0007000000000000001,4
203010_1620360000000_-0.58.png,203010,2021-05-07,1,-0.0058,5
252030_1620360000000_-4.51.png,252030,2021-05-07,0,-0.0451,5
402020_1620360000000_-0.27.png,402020,2021-05-07,2,-0.0027,2
151040_1620360000000_-1.04.png,151040,2021-05-07,1,-0.0104,2
201030_1620360000000_-3.04.png,201030,2021-05-07,0,-0.0304,2
452020_1620360000000_-2.38.png,452020,2021-05-07,0,-0.023799999999999998,5
403010_1620360000000_-2.24.png,403010,2021-05-07,0,-0.022400000000000003,0
453010_1620360000000_-5.67.png,453010,2021-05-07,0,-0.0567,5
202020_1620360000000_-0.77.png,202020,2021-05-07,1,-0.0077,0
452030_1620360000000_-2.9.png,452030,2021-05-07,0,-0.028999999999999998,0
253010_1620360000000_-1.53.png,253010,2021-05-07,0,-0.015300000000000001,1
151010_1620360000000_-0.59.png,151010,2021-05-07,1,-0.0059,1
501010_1620360000000_-0.29.png,501010,2021-05-07,2,-0.0029,0
402010_1620360000000_-1.84.png,402010,2021-05-07,0,-0.0184,4
303010_1620360000000_-0.21.png,303010,2021-05-07,2,-0.0021,5
352010_1620360000000_-1.41.png,352010,2021-05-07,1,-0.0141,3
252010_1620360000000_-4.65.png,252010,2021-05-07,0,-0.04650000000000001,4
302010_1620360000000_2.09.png,302010,2021-05-07,5,0.0209,0
451020_1620360000000_-1.75.png,451020,2021-05-07,0,-0.0175,5
255010_1620360000000_-0.15.png,255010,2021-05-07,2,-0.0015,2
551020_1620360000000_-1.19.png,551020,2021-05-07,1,-0.011899999999999999,0
203020_1620360000000_0.1.png,203020,2021-05-07,3,0.001,5
252020_1620360000000_1.35.png,252020,2021-05-07,4,0.013500000000000002,3
302020_1620360000000_-0.15.png,302020,2021-05-07,2,-0.0015,0
401010_1620360000000_0.68.png,401010,2021-05-07,4,0.0068000000000000005,5
203040_1620360000000_-0.83.png,203040,2021-05-07,1,-0.0083,5
551040_1620360000000_-1.04.png,551040,2021-05-07,1,-0.0104,5
251010_1620360000000_-1.19.png,251010,2021-05-07,1,-0.011899999999999999,5
351020_1620360000000_-3.38.png,351020,2021-05-07,0,-0.0338,5
551030_1620360000000_-0.64.png,551030,2021-05-07,1,-0.0064,0
101010_1620360000000_-0.74.png,101010,2021-05-07,1,-0.0074,0
101020_1620360000000_-0.66.png,101020,2021-05-07,1,-0.0066,5
251020_1620360000000_-6.42.png,251020,2021-05-07,0,-0.0642,0
201040_1620360000000_-4.91.png,201040,2021-05-07,0,-0.049100000000000005,5
301010_1620360000000_-0.86.png,301010,2021-05-07,1,-0.0086,1
151020_1620360000000_2.24.png,151020,2021-05-07,5,0.022400000000000003,4
202010_1620360000000_0.08.png,202010,2021-05-07,3,0.0008,5
201070_1620360000000_-0.46.png,201070,2021-05-07,2,-0.0046,5
352020_1620360000000_0.67.png,352020,2021-05-07,4,0.0067,0
201010_1620360000000_-2.11.png,201010,2021-05-07,0,-0.021099999999999997,5
255020_1620360000000_-5.19.png,255020,2021-05-07,0,-0.0519,5
151050_1620360000000_-3.23.png,151050,2021-05-07,0,-0.0323,0
351010_1620360000000_-4.94.png,351010,2021-05-07,0,-0.049400000000000006,5
451030_1620360000000_-1.23.png,451030,2021-05-07,1,-0.0123,0
201070_1619755200000_6.36.png,201070,2021-04-30,5,0.0636,1
401010_1619755200000_3.62.png,401010,2021-04-30,5,0.0362,0
101010_1619755200000_18.43.png,101010,2021-04-30,5,0.1843,5
202020_1619755200000_1.35.png,202020,2021-04-30,4,0.013500000000000002,5
253010_1619755200000_-1.92.png,253010,2021-04-30,0,-0.0192,0
501010_1619755200000_0.58.png,501010,2021-04-30,4,0.0058,5
101020_1619755200000_7.32.png,101020,2021-04-30,5,0.0732,3
151010_1619755200000_4.58.png,151010,2021-04-30,5,0.0458,5
453010_1619755200000_-2.16.png,453010,2021-04-30,0,-0.0216,0
402010_1619755200000_2.64.png,402010,2021-04-30,5,0.0264,0
302010_1619755200000_-0.85.png,302010,2021-04-30,1,-0.0085,3
251010_1619755200000_4.42.png,251010,2021-04-30,5,0.044199999999999996,3
203040_1619755200000_3.3.png,203040,2021-04-30,5,0.033,5
203010_1619755200000_7.5.png,203010,2021-04-30,5,0.075,2
351010_1619755200000_-3.04.png,351010,2021-04-30,0,-0.0304,0
303020_1619755200000_5.13.png,303020,2021-04-30,5,0.0513,5
201010_1619755200000_-0.77.png,201010,2021-04-30,1,-0.0077,0
201020_1619755200000_3.21.png,201020,2021-04-30,5,0.0321,0
255010_1619755200000_4.71.png,255010,2021-04-30,5,0.0471,0
252010_1619755200000_2.33.png,252010,2021-04-30,5,0.0233,0
402020_1619755200000_2.28.png,402020,2021-04-30,5,0.022799999999999997,0
352010_1619755200000_-6.33.png,352010,2021-04-30,0,-0.0633,5
201040_1619755200000_-2.22.png,201040,2021-04-30,0,-0.0222,0
452030_1619755200000_-0.62.png,452030,2021-04-30,1,-0.0062,0
351020_1619755200000_1.73.png,351020,2021-04-30,5,0.0173,3
403010_1619755200000_1.74.png,403010,2021-04-30,5,0.0174,0
352020_1619755200000_-2.66.png,352020,2021-04-30,0,-0.026600000000000002,0
452010_1619755200000_2.2.png,452010,2021-04-30,5,0.022000000000000002,0
203030_1619755200000_6.51.png,203030,2021-04-30,5,0.06509999999999999,4
202010_1619755200000_3.8.png,202010,2021-04-30,5,0.038,4
201060_1619755200000_3.09.png,201060,2021-04-30,5,0.030899999999999997,2
302030_1619755200000_2.96.png,302030,2021-04-30,5,0.0296,5
451020_1619755200000_-2.5.png,451020,2021-04-30,0,-0.025,5
255030_1619755200000_2.22.png,255030,2021-04-30,5,0.0222,5
151020_1619755200000_3.14.png,151020,2021-04-30,5,0.031400000000000004,1
201050_1619755200000_1.98.png,201050,2021-04-30,5,0.019799999999999998,0
255040_1619755200000_3.54.png,255040,2021-04-30,5,0.0354,0
551040_1619755200000_-1.46.png,551040,2021-04-30,1,-0.0146,0
501020_1619755200000_6.19.png,501020,2021-04-30,5,0.061900000000000004,5
252030_1619755200000_3.2.png,252030,2021-04-30,5,0.032,5
551010_1619755200000_-0.16.png,551010,2021-04-30,2,-0.0016,4
301010_1619755200000_2.24.png,301010,2021-04-30,5,0.022400000000000003,5
151030_1619755200000_5.56.png,151030,2021-04-30,5,0.0556,4
151040_1619755200000_11.02.png,151040,2021-04-30,5,0.11019999999999999,3
551030_1619755200000_0.33.png,551030,2021-04-30,3,0.0033,2
451030_1619755200000_-6.02.png,451030,2021-04-30,0,-0.0602,5
303010_1619755200000_3.61.png,303010,2021-04-30,5,0.0361,0
302020_1619755200000_0.95.png,302020,2021-04-30,4,0.0095,5
452020_1619755200000_-0.18.png,452020,2021-04-30,2,-0.0018,0
251020_1619755200000_-5.21.png,251020,2021-04-30,0,-0.0521,5
201030_1619755200000_2.76.png,201030,2021-04-30,5,0.0276,2
252020_1619755200000_4.74.png,252020,2021-04-30,5,0.047400000000000005,5
151050_1619755200000_6.83.png,151050,2021-04-30,5,0.0683,0
203020_1619755200000_-1.12.png,203020,2021-04-30,1,-0.011200000000000002,0
551020_1619755200000_2.04.png,551020,2021-04-30,5,0.0204,5
255020_1619755200000_-3.82.png,255020,2021-04-30,0,-0.0382,5
203040_1619150400000_-0.65.png,203040,2021-04-23,1,-0.006500000000000001,1
201030_1619150400000_0.14.png,201030,2021-04-23,3,0.0014000000000000002,5
201060_1619150400000_-1.01.png,201060,2021-04-23,1,-0.0101,0
203030_1619150400000_2.42.png,203030,2021-04-23,5,0.0242,0
451030_1619150400000_-1.73.png,451030,2021-04-23,0,-0.0173,5
303020_1619150400000_-1.81.png,303020,2021-04-23,0,-0.0181,5
302030_1619150400000_-1.12.png,302030,2021-04-23,1,-0.011200000000000002,5
252010_1619150400000_0.99.png,252010,2021-04-23,4,0.009899999999999999,5
253010_1619150400000_2.64.png,253010,2021-04-23,5,0.0264,4
201040_1619150400000_-0.61.png,201040,2021-04-23,1,-0.0060999999999999995,1
252020_1619150400000_-1.84.png,252020,2021-04-23,0,-0.0184,5
255030_1619150400000_-0.43.png,255030,2021-04-23,2,-0.0043,1
352020_1619150400000_-0.95.png,352020,2021-04-23,1,-0.0095,4
452010_1619150400000_-2.08.png,452010,2021-04-23,0,-0.0208,5
301010_1619150400000_-0.43.png,301010,2021-04-23,2,-0.0043,0
251010_1619150400000_-3.38.png,251010,2021-04-23,0,-0.0338,4
201070_1619150400000_0.28.png,201070,2021-04-23,3,0.0028000000000000004,5
551030_1619150400000_0.31.png,551030,2021-04-23,3,0.0031,5
452020_1619150400000_0.19.png,452020,2021-04-23,3,0.0019,4
251020_1619150400000_-1.09.png,251020,2021-04-23,1,-0.0109,0
551020_1619150400000_-1.57.png,551020,2021-04-23,0,-0.015700000000000002,0
501010_1619150400000_3.41.png,501010,2021-04-23,5,0.0341,0
151020_1619150400000_-0.21.png,151020,2021-04-23,2,-0.0021,0
151010_1619150400000_0.37.png,151010,2021-04-23,3,0.0037,4
551010_1619150400000_0.34.png,551010,2021-04-23,3,0.0034000000000000002,5
453010_1619150400000_-5.45.png,453010,2021-04-23,0,-0.0545,0
201020_1619150400000_-0.66.png,201020,2021-04-23,1,-0.0066,0
255040_1619150400000_-0.04.png,255040,2021-04-23,2,-0.0004,0
203020_1619150400000_0.61.png,203020,2021-04-23,4,0.0060999999999999995,4
302020_1619150400000_-0.34.png,302020,2021-04-23,2,-0.0034000000000000002,2
202010_1619150400000_-0.39.png,202010,2021-04-23,2,-0.0039000000000000003,5
201010_1619150400000_0.39.png,201010,2021-04-23,3,0.0039000000000000003,5
402020_1619150400000_3.69.png,402020,2021-04-23,5,0.0369,0
252030_1619150400000_1.33.png,252030,2021-04-23,4,0.013300000000000001,2
302010_1619150400000_-2.05.png,302010,2021-04-23,0,-0.020499999999999997,0
151030_1619150400000_1.9.png,151030,2021-04-23,5,0.019,5
352010_1619150400000_2.26.png,352010,2021-04-23,5,0.0226,0
351020_1619150400000_-0.15.png,351020,2021-04-23,2,-0.0015,2
101020_1619150400000_5.11.png,101020,2021-04-23,5,0.051100000000000007,0
401010_1619150400000_-0.02.png,401010,2021-04-23,2,-0.0002,0
403010_1619150400000_0.58.png,403010,2021-04-23,4,0.0058,0
351010_1619150400000_-0.01.png,351010,2021-04-23,2,-0.0001,4
303010_1619150400000_-2.05.png,303010,2021-04-23,0,-0.020499999999999997,0
452030_1619150400000_-2.7.png,452030,2021-04-23,0,-0.027000000000000003,0
201050_1619150400000_-0.4.png,201050,2021-04-23,2,-0.004,0
551040_1619150400000_-3.1.png,551040,2021-04-23,0,-0.031,0
202020_1619150400000_0.35.png,202020,2021-04-23,3,0.0034999999999999996,0
203010_1619150400000_1.59.png,203010,2021-04-23,5,0.0159,5
151050_1619150400000_-2.39.png,151050,2021-04-23,0,-0.0239,4
255010_1619150400000_1.4.png,255010,2021-04-23,4,0.013999999999999999,5
501020_1619150400000_-3.77.png,501020,2021-04-23,0,-0.0377,5
101010_1619150400000_3.77.png,101010,2021-04-23,5,0.0377,0
402010_1619150400000_0.32.png,402010,2021-04-23,3,0.0032,0
451020_1619150400000_-0.95.png,451020,2021-04-23,1,-0.0095,5
151040_1619150400000_-0.39.png,151040,2021-04-23,2,-0.0039000000000000003,4
255020_1619150400000_-0.11.png,255020,2021-04-23,2,-0.0011,5
252030_1618545600000_3.0.png,252030,2021-04-16,5,0.03,5
255040_1618545600000_1.28.png,255040,2021-04-16,4,0.0128,2
202010_1618545600000_0.83.png,202010,2021-04-16,4,0.0083,3
151050_1618545600000_-1.61.png,151050,2021-04-16,0,-0.0161,5
451020_1618545600000_-0.43.png,451020,2021-04-16,2,-0.0043,0
151040_1618545600000_-0.77.png,151040,2021-04-16,1,-0.0077,5
551030_1618545600000_-0.39.png,551030,2021-04-16,2,-0.0039000000000000003,5
452020_1618545600000_0.32.png,452020,2021-04-16,3,0.0032,3
151020_1618545600000_-1.06.png,151020,2021-04-16,1,-0.0106,5
251020_1618545600000_2.17.png,251020,2021-04-16,5,0.0217,4
501020_1618545600000_0.51.png,501020,2021-04-16,4,0.0051,5
301010_1618545600000_-0.36.png,301010,2021-04-16,2,-0.0036,5
551040_1618545600000_1.18.png,551040,2021-04-16,4,0.0118,5
252010_1618545600000_-1.8.png,252010,2021-04-16,0,-0.018000000000000002,5
251010_1618545600000_3.95.png,251010,2021-04-16,5,0.0395,4
201070_1618545600000_-0.56.png,201070,2021-04-16,1,-0.005600000000000001,5
101010_1618545600000_-4.38.png,101010,2021-04-16,0,-0.0438,5
202020_1618545600000_1.46.png,202020,2021-04-16,4,0.0146,3
303010_1618545600000_-0.64.png,303010,2021-04-16,1,-0.0064,5
253010_1618545600000_0.3.png,253010,2021-04-16,3,0.003,5
201040_1618545600000_2.64.png,201040,2021-04-16,5,0.0264,3
451030_1618545600000_-0.09.png,451030,2021-04-16,2,-0.0009,5
351010_1618545600000_2.01.png,351010,2021-04-16,5,0.020099999999999996,5
403010_1618545600000_0.26.png,403010,2021-04-16,3,0.0026,0
302020_1618545600000_-0.24.png,302020,2021-04-16,2,-0.0024,0
201010_1618545600000_-0.26.png,201010,2021-04-16,2,-0.0026,5
401010_1618545600000_0.09.png,401010,2021-04-16,3,0.0009,4
203040_1618545600000_-0.5.png,203040,2021-04-16,2,-0.005,5
201060_1618545600000_1.66.png,201060,2021-04-16,5,0.0166,3
101020_1618545600000_-1.5.png,101020,2021-04-16,1,-0.015,4
351020_1618545600000_1.55.png,351020,2021-04-16,5,0.0155,0
255020_1618545600000_-1.42.png,255020,2021-04-16,1,-0.014199999999999999,1
402020_1618545600000_-0.47.png,402020,2021-04-16,2,-0.004699999999999999,4
255010_1618545600000_2.68.png,255010,2021-04-16,5,0.0268,0
352010_1618545600000_2.34.png,352010,2021-04-16,5,0.023399999999999997,1
452010_1618545600000_-1.07.png,452010,2021-04-16,1,-0.010700000000000001,0
151010_1618545600000_0.0.png,151010,2021-04-16,3,0.0,2
255030_1618545600000_0.03.png,255030,2021-04-16,3,0.0003,1
501010_1618545600000_-1.04.png,501010,2021-04-16,1,-0.0104,0
201020_1618545600000_0.23.png,201020,2021-04-16,3,0.0023,5
302030_1618545600000_-3.32.png,302030,2021-04-16,0,-0.0332,0
452030_1618545600000_1.08.png,452030,2021-04-16,4,0.0108,4
201030_1618545600000_-0.48.png,201030,2021-04-16,2,-0.0048,0
302010_1618545600000_0.92.png,302010,2021-04-16,4,0.0092,5
453010_1618545600000_0.55.png,453010,2021-04-16,4,0.0055000000000000005,1
551020_1618545600000_0.42.png,551020,2021-04-16,3,0.0042,1
303020_1618545600000_1.66.png,303020,2021-04-16,5,0.0166,3
252020_1618545600000_-0.84.png,252020,2021-04-16,1,-0.0084,5
203020_1618545600000_-1.29.png,203020,2021-04-16,1,-0.0129,4
352020_1618545600000_0.55.png,352020,2021-04-16,4,0.0055000000000000005,5
